"Task ID","Task Name","tags","Przeznaczenie (drop down)","Klawiatura (labels)","Obudowa (labels)","Procesor (drop down)","Model Procesora (short text)","Grafika (short text)","RAM (drop down)","Dysk (drop down)","Rozdzielczość (drop down)","Matryca (labels)","Problemy (labels)","Uwagi (text)","Regał (drop down)","Lists","Zamówienie (short text)"
"86c4v6jet","PF1YAEHK","[lenovo thinkpad t480]","Malarnia","[Francuska]","[]","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","","16% WEWN MALARNIA
","","[2025.07.28 SISO]",""
"86c4v8atz","5CG91836MN","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4gqufz","5CG1256YX4","[hp elitebook 850 g7]","Przyjęcie","[QWERTY PL]","","i5","10310U","","16","","","[Zwykłe ryski / otarcia]","[Kamera ]","","","[2025.06.30 - SISO]",""
"86c4v8bcb","5CG91836J0","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","[Ramka Matrycy]","","","[2025.07.28 SISO]",""
"86c4v8c95","5CG829332J","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvqt6","5CG8123LLB","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","[Spód X]","","","[2025.07.28 SISO]",""
"86c4vvqv3","5CG8133GGP","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvr3h","5CG8133GRL","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvr59","5CG9185FMX","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvrav","5CG91836JX","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvrfg","5CG9092912","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvrqx","5CG8290SRM","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvrtj","5CG9071B3M","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvrtx","5CG9185GBK","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvrva","5CG8133GBC","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vvt4g","5CG8290Y32","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvt7k","5CG8290LZ2","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvtuz","5CG8290XPM","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvupd","5CG9090D1M","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvv29","5CG8290RX9","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vvvd6","5CG9100MHB","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvvmc","5CG91836HR","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","[Klapa X, Palmrest]","","","[2025.07.28 SISO]",""
"86c4vvvp4","5CG8290TRT","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvvxp","5CG8133JV9","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvwjt","5CG8292ZZW","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvwma","5CG8122G3B","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","[Nowa Bateria]","i5","","","8","256","","","","","","[2025.07.28 SISO]","37367"
"86c4vvx7z","5CG90924FV","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvxct","5CG8133HWT","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vvxdw","5CG8292ZFY","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vw2wz","5CG8042KVB","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vw3a9","5CG91836LZ","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vw3b1","5CG9071B6P","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vw4hy","5CG7401Y6D","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","","","","","","","","","","","[2025.07.28 SISO]",""
"86c4vw9bp","5CG90719KC","[hp elitebook 840 g3]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","6300U","","","","","","","","","[2025.07.28 SISO]",""
"86c4vw9pp","5cg8122g31","[hp elitebook 840 g3]","Serwis","[Pionowy Enter ISO / EU]","","","","","","","","","[Nie włącza się]","","","[2025.07.28 SISO]",""
"86c4vx648","5cg740357z","[hp elitebook 820 g3]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","[Bez wad]","","","","[2025.07.28 SISO]",""
"86c4vy689","1CZBNC2","[dell latitude e5470]","Przyjęcie","[Francuska]","","i5","6300U","","Brak","BRAK","","","[Ramka Matrycy]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4vy9jx","GJ73QC2","[dell latitude e5470]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","1366 x 768","[Bez wad]","[Ramka Matrycy]","fair
","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4vycyg","940YQC2","[dell latitude e5470]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","1366 x 768","[Bez wad]","[]","Excellent
","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4vye48","6XQQQC2","[dell latitude e5470]","Przyjęcie","[Francuska]","","i5","6300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[]","good
","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4vyg3b","8RNZQC2","[dell latitude e5470]","Przyjęcie","[Francuska]","","i5","6300U","","8","BRAK","1366 x 768","[Bez wad]","[Ramka Matrycy]","fair
","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4vyqhq","5CB0QC2","[dell latitude e5470]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","1366 x 768","[Bez wad]","[Włącznik]","good
","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4vyqxm","BQYSDC2","[dell latitude e5470]","Przyjęcie","[Francuska]","","i5","6300U","","8","BRAK","1366 x 768","[Wielkie poświaty]","[]","fair
","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4vyyzt","PF2AH3HY","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vyzux","PF2BEA79","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","[Klapa ma otarcia]","i5","8365U","","32","256","","[Bez wad]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vz2h8","PF2BEGSG","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","[Klapa ma otarcia]","i5","8365U","","32","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vz4gb","PF2BE3SC","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","","i5","8365U","","32","256","","[Bez wad]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vz71q","PF2AAL5B","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest, Touchpad]","","","[2025.07.28 SISO]",""
"86c4vz7jv","PF2BE3RD","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","[Klapa ma otarcia]","i5","8365U","","32","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vzc75","PF2BE3ST","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","[Klapa ma otarcia]","i5","8365U","","32","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vzgw3","PF2AELH8","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vzh39","PF2BE63E","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","[Klapa ma otarcia]","i5","8365U","","32","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vzh9h","PF2BEK2L","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","[]","i5","8365U","","32","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vzhu7","PF2BECNJ","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","[Klapa ma otarcia]","i5","8365U","","32","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vzj6m","PF2BE891","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","[Klapa ma otarcia]","i5","8365U","","32","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vzjjr","PF2AGGH9","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vzn0r","PF2BE897","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","[Klapa ma otarcia]","i5","8365U","","32","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vzqc9","PF2BE61Z","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","[Klapa ma otarcia]","i5","8365U","","32","256","","[Zwykłe poświatki]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vzr0j","PF2BE619","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","[Klapa ma otarcia]","i5","8365U","","32","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vzy3d","PF2BEGQP","[lenovo thinkpad t490]","Serwis","[Niemiecka]","","","","","","","","","[Nie włącza się]","","","[2025.07.28 SISO]",""
"86c4vzz41","PF2CJ8PA","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","[Klapa ma otarcia]","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4vzzvq","PF2AF3EE","[lenovo thinkpad t490]","Przyjęcie","[]","","i5","8365U","","","","","[]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4w016a","dubel","[lenovo thinkpad t490]","Przyjęcie","[]","[]","i5","8365U","","","","","[]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4w0221","PF2BEEEL","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","[Klapa ma otarcia]","i5","8365U","","32","256","","[Zwykłe poświatki]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4w02aw","PF2AGTWB","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4w1j24","PF2AAV6Z","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","82% ok
","","[2025.07.28 SISO]",""
"86c4w1k2v","pf2afcv3","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Touchpad]","80% ok
","","[2025.07.28 SISO]",""
"86c4w1uxt","PF2AFPY6","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","[Klapa ma otarcia]","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Touchpad]","81% ok
","","[2025.07.28 SISO]",""
"86c4w1w4y","PF2AB1F4","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.07.28 SISO]",""
"86c4w1xgn","PF2AHJ05","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2025.07.28 SISO]",""
"86c4w211e","PC0RQNYL","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300u","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w21qv","PC0QDJ4H","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300u","","8","128","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w21yn","PC0NLVZ5","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300u","","8","128","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w271y","PF2AAQKH","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2025.07.28 SISO]",""
"86c4w27ea","PF2AFPX6","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[]","89% ok
","","[2025.07.28 SISO]",""
"86c4w2x3n","PC0QT312","[lenovo thinkpad x270]","Serwis","[Uszkodzona]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w2yff","pc0xzvdv","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w2zw8","pc0qt31u","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w302r","pc0qt340","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w30ed","pc0xzvft","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w312j","pc0xzvex","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w31hu","pc0r23za","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w323b","pc0xzvfr","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w339v","pc0xzvg5","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w34xw","pc0r23zl","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w353f","pc0xzve4","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w35eh","pc0xzvdr","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w362r","pc0qt32w","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w36wp","pc0r23u2","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w36yy","pc0xzveg","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3724","pc0r23y4","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w375w","pc0r23wc","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w37h0","pc0xzvf3","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w37nz","pc0qt345","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3ay0","pc0r23xk","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3b1c","pc0r23zf","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3bnk","pc0xzve1","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3c70","pc0r23zn","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6200U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3dxp","pc0rqnyy","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6300U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3e85","pc0rqnp2","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6300U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3efb","pc0rxrs1","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","6300U","","8","BRAK","","","[Hasło Bios]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3g66","pc0rqntd","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","","","","","","[Zbita]","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3gy4","pc0vykc1","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","","","","","","[]","[Nie włącza się]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3h6j","pc0qt31s","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","","","","","","[]","[Nie włącza się]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3hf2","pc0vykca","[lenovo thinkpad x270]","Serwis","[Francuska]","","i5","","","","","","[]","[Nie włącza się]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3k43","PC0RXS90","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","[Palmrest]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3mca","pc0radrl","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3nt7","pc0ndtyv","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3p5p","pc0raerb","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3pfy","pc0raes3","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3rxc","pc0w3uu","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3t5z","pc0rqnv8","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3tab","pc0ndu0a","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3tch","pc0vy7xq","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3tfp","pc0radu5","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3uw3","pc0ndtzj","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3v1c","pc0w53tp","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3wbe","pc0radrv","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","[Palmrest]","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3wcy","PC0RAD8L","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3wek","pc0vy7wx","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3wgr","pc0vy7rc","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3wm2","pc0vy7zc","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3xmx","pc0vy7qn","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3xqg","pc0w1fj","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3xve","pc0w7cgx","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3xzg","pc0ndtyc","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3ykq","pc0ndtyx","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3yw5","pc0qt358","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6200U","","8","BRAK","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
"86c4w3zcj","pc0vy7rk","[lenovo thinkpad x270]","Przyjęcie","[Francuska]","","i5","6300U","","8","256","","","","","","[2025.07.23 - ATF FRANCJA MIX 246509]",""
